    0.00000    2.00000    4.00000    6.00000    8.00000   10.00000   12.00000   14.00000   16.00000   18.00000   20.00000   22.00000   24.00000   26.00000   28.00000   30.00000   32.00000   34.00000   36.00000   38.00000   40.00000
    0.00000    0.01667    0.03333    0.05000    0.06667    0.08333    0.10000    0.11667    0.13333    0.15000    0.16667    0.18333    0.20000    0.21667    0.23333    0.25000    0.26667    0.28333    0.30000    0.31667    0.33333    0.35000    0.36667    0.38333    0.40000    0.41667    0.43333    0.45000    0.46667    0.48333    0.50000    0.51667    0.53333    0.55000    0.56667    0.58333    0.60000    0.61667    0.63333    0.65000    0.66667    0.68333    0.70000    0.71667    0.73333    0.75000    0.76667    0.78333    0.80000    0.81667    0.83333    0.85000    0.86667    0.88333    0.90000    0.91667    0.93333    0.95000    0.96667    0.98333    1.00000
    1.510000000000000e+02     1.440000000000000e+02     1.200000000000000e+02     1.340000000000000e+02     1.130000000000000e+02     1.040000000000000e+02     1.510000000000000e+02     1.060000000000000e+02     1.190000000000000e+02     1.310000000000000e+02     1.240000000000000e+02     1.370000000000000e+02     1.270000000000000e+02     1.390000000000000e+02     1.280000000000000e+02     1.290000000000000e+02     1.360000000000000e+02     1.350000000000000e+02     1.420000000000000e+02     1.060000000000000e+02     1.260000000000000e+02     1.400000000000000e+02     1.590000000000000e+02     1.150000000000000e+02     1.350000000000000e+02     1.340000000000000e+02     1.320000000000000e+02     1.490000000000000e+02     1.280000000000000e+02     1.310000000000000e+02     1.600000000000000e+02     1.200000000000000e+02     1.120000000000000e+02     1.200000000000000e+02     1.210000000000000e+02     1.350000000000000e+02     1.270000000000000e+02     1.210000000000000e+02     1.300000000000000e+02     1.190000000000000e+02     1.220000000000000e+02     1.450000000000000e+02     1.350000000000000e+02     1.220000000000000e+02     1.170000000000000e+02     1.310000000000000e+02     1.320000000000000e+02     1.240000000000000e+02     1.190000000000000e+02     1.260000000000000e+02     1.300000000000000e+02     1.320000000000000e+02     1.280000000000000e+02     1.310000000000000e+02     1.280000000000000e+02     1.350000000000000e+02     1.360000000000000e+02     1.290000000000000e+02     1.290000000000000e+02     1.610000000000000e+02
    9.700000000000000e+02     9.480000000000000e+02     8.730000000000000e+02     9.030000000000000e+02     8.950000000000000e+02     8.910000000000000e+02     9.310000000000000e+02     8.750000000000000e+02     9.300000000000000e+02     9.250000000000000e+02     9.640000000000000e+02     8.940000000000000e+02     9.020000000000000e+02     9.280000000000000e+02     9.500000000000000e+02     9.090000000000000e+02     9.090000000000000e+02     8.580000000000000e+02     9.090000000000000e+02     8.980000000000000e+02     9.320000000000000e+02     9.100000000000000e+02     9.410000000000000e+02     8.620000000000000e+02     9.200000000000000e+02     8.950000000000000e+02     8.440000000000000e+02     8.940000000000000e+02     8.560000000000000e+02     9.230000000000000e+02     8.800000000000000e+02     9.260000000000000e+02     8.790000000000000e+02     9.090000000000000e+02     8.660000000000000e+02     8.440000000000000e+02     8.500000000000000e+02     8.850000000000000e+02     8.230000000000000e+02     8.780000000000000e+02     8.960000000000000e+02     9.270000000000000e+02     8.840000000000000e+02     9.010000000000000e+02     9.080000000000000e+02     9.140000000000000e+02     8.660000000000000e+02     9.010000000000000e+02     9.320000000000000e+02     9.280000000000000e+02     8.730000000000000e+02     8.490000000000000e+02     9.150000000000000e+02     9.060000000000000e+02     8.910000000000000e+02     9.230000000000000e+02     9.150000000000000e+02     8.840000000000000e+02     9.100000000000000e+02     8.810000000000000e+02
    2.443000000000000e+03     2.395000000000000e+03     2.385000000000000e+03     2.506000000000000e+03     2.390000000000000e+03     2.418000000000000e+03     2.375000000000000e+03     2.389000000000000e+03     2.470000000000000e+03     2.379000000000000e+03     2.486000000000000e+03     2.333000000000000e+03     2.435000000000000e+03     2.408000000000000e+03     2.444000000000000e+03     2.347000000000000e+03     2.426000000000000e+03     2.303000000000000e+03     2.439000000000000e+03     2.421000000000000e+03     2.540000000000000e+03     2.395000000000000e+03     2.399000000000000e+03     2.322000000000000e+03     2.493000000000000e+03     2.529000000000000e+03     2.388000000000000e+03     2.349000000000000e+03     2.387000000000000e+03     2.406000000000000e+03     2.399000000000000e+03     2.391000000000000e+03     2.447000000000000e+03     2.397000000000000e+03     2.428000000000000e+03     2.373000000000000e+03     2.398000000000000e+03     2.450000000000000e+03     2.442000000000000e+03     2.433000000000000e+03     2.420000000000000e+03     2.472000000000000e+03     2.449000000000000e+03     2.490000000000000e+03     2.396000000000000e+03     2.439000000000000e+03     2.439000000000000e+03     2.422000000000000e+03     2.458000000000000e+03     2.495000000000000e+03     2.509000000000000e+03     2.435000000000000e+03     2.450000000000000e+03     2.462000000000000e+03     2.437000000000000e+03     2.436000000000000e+03     2.416000000000000e+03     2.471000000000000e+03     2.371000000000000e+03     2.546000000000000e+03
    4.762000000000000e+03     4.657000000000000e+03     4.701000000000000e+03     4.696000000000000e+03     4.664000000000000e+03     4.594000000000000e+03     4.651000000000000e+03     4.794000000000000e+03     4.623000000000000e+03     4.587000000000000e+03     4.694000000000000e+03     4.682000000000000e+03     4.670000000000000e+03     4.727000000000000e+03     4.608000000000000e+03     4.663000000000000e+03     4.595000000000000e+03     4.705000000000000e+03     4.560000000000000e+03     4.532000000000000e+03     4.600000000000000e+03     4.651000000000000e+03     4.773000000000000e+03     4.663000000000000e+03     4.674000000000000e+03     4.560000000000000e+03     4.669000000000000e+03     4.703000000000000e+03     4.538000000000000e+03     4.691000000000000e+03     4.714000000000000e+03     4.637000000000000e+03     4.709000000000000e+03     4.677000000000000e+03     4.643000000000000e+03     4.758000000000000e+03     4.608000000000000e+03     4.666000000000000e+03     4.754000000000000e+03     4.594000000000000e+03     4.623000000000000e+03     4.609000000000000e+03     4.744000000000000e+03     4.528000000000000e+03     4.737000000000000e+03     4.815000000000000e+03     4.526000000000000e+03     4.671000000000000e+03     4.655000000000000e+03     4.633000000000000e+03     4.669000000000000e+03     4.712000000000000e+03     4.677000000000000e+03     4.686000000000000e+03     4.744000000000000e+03     4.651000000000000e+03     4.815000000000000e+03     4.747000000000000e+03     4.865000000000000e+03     4.897000000000000e+03
    7.864000000000000e+03     7.637000000000000e+03     7.634000000000000e+03     7.563000000000000e+03     7.503000000000000e+03     7.652000000000000e+03     7.703000000000000e+03     7.626000000000000e+03     7.543000000000000e+03     7.582000000000000e+03     7.561000000000000e+03     7.532000000000000e+03     7.605000000000000e+03     7.524000000000000e+03     7.480000000000000e+03     7.624000000000000e+03     7.706000000000000e+03     7.681000000000000e+03     7.556000000000000e+03     7.537000000000000e+03     7.657000000000000e+03     7.671000000000000e+03     7.670000000000000e+03     7.694000000000000e+03     7.510000000000000e+03     7.644000000000000e+03     7.707000000000000e+03     7.656000000000000e+03     7.643000000000000e+03     7.737000000000000e+03     7.463000000000000e+03     7.687000000000000e+03     7.494000000000000e+03     7.708000000000000e+03     7.712000000000000e+03     7.587000000000000e+03     7.736000000000000e+03     7.701000000000000e+03     7.732000000000000e+03     7.605000000000000e+03     7.738000000000000e+03     7.678000000000000e+03     7.684000000000000e+03     7.666000000000000e+03     7.588000000000000e+03     7.623000000000000e+03     7.543000000000000e+03     7.549000000000000e+03     7.887000000000000e+03     7.531000000000000e+03     7.585000000000000e+03     7.729000000000000e+03     7.747000000000000e+03     7.840000000000000e+03     7.671000000000000e+03     7.748000000000000e+03     7.918000000000000e+03     7.852000000000000e+03     7.940000000000000e+03     7.852000000000000e+03
    1.147700000000000e+04     1.115100000000000e+04     1.129800000000000e+04     1.098200000000000e+04     1.127100000000000e+04     1.135000000000000e+04     1.136800000000000e+04     1.107800000000000e+04     1.113900000000000e+04     1.153300000000000e+04     1.135600000000000e+04     1.112000000000000e+04     1.118800000000000e+04     1.127300000000000e+04     1.116700000000000e+04     1.127400000000000e+04     1.120200000000000e+04     1.122600000000000e+04     1.127000000000000e+04     1.121100000000000e+04     1.129200000000000e+04     1.132500000000000e+04     1.127400000000000e+04     1.120400000000000e+04     1.132200000000000e+04     1.140300000000000e+04     1.134200000000000e+04     1.145800000000000e+04     1.156900000000000e+04     1.129300000000000e+04     1.139600000000000e+04     1.128800000000000e+04     1.120700000000000e+04     1.135200000000000e+04     1.148300000000000e+04     1.122000000000000e+04     1.128300000000000e+04     1.148000000000000e+04     1.147200000000000e+04     1.114700000000000e+04     1.119500000000000e+04     1.137600000000000e+04     1.150100000000000e+04     1.136000000000000e+04     1.144400000000000e+04     1.149600000000000e+04     1.135100000000000e+04     1.137100000000000e+04     1.151900000000000e+04     1.141100000000000e+04     1.122900000000000e+04     1.147900000000000e+04     1.120400000000000e+04     1.142700000000000e+04     1.155600000000000e+04     1.154400000000000e+04     1.155900000000000e+04     1.149300000000000e+04     1.159900000000000e+04     1.180800000000000e+04
    1.598000000000000e+04     1.576900000000000e+04     1.574600000000000e+04     1.555500000000000e+04     1.554800000000000e+04     1.571300000000000e+04     1.553200000000000e+04     1.540100000000000e+04     1.552500000000000e+04     1.557200000000000e+04     1.544500000000000e+04     1.553300000000000e+04     1.570800000000000e+04     1.563300000000000e+04     1.559300000000000e+04     1.564000000000000e+04     1.565700000000000e+04     1.547800000000000e+04     1.569700000000000e+04     1.575900000000000e+04     1.564700000000000e+04     1.552400000000000e+04     1.574100000000000e+04     1.580000000000000e+04     1.568900000000000e+04     1.581600000000000e+04     1.554700000000000e+04     1.555900000000000e+04     1.574500000000000e+04     1.550600000000000e+04     1.574400000000000e+04     1.590800000000000e+04     1.565800000000000e+04     1.597000000000000e+04     1.565100000000000e+04     1.580100000000000e+04     1.558200000000000e+04     1.556800000000000e+04     1.581400000000000e+04     1.574600000000000e+04     1.582300000000000e+04     1.557100000000000e+04     1.562400000000000e+04     1.574400000000000e+04     1.588800000000000e+04     1.549400000000000e+04     1.602500000000000e+04     1.593200000000000e+04     1.582600000000000e+04     1.602100000000000e+04     1.618500000000000e+04     1.594500000000000e+04     1.598600000000000e+04     1.610200000000000e+04     1.581300000000000e+04     1.593800000000000e+04     1.616700000000000e+04     1.615600000000000e+04     1.625300000000000e+04     1.635300000000000e+04
    2.069200000000000e+04     2.086600000000000e+04     2.075200000000000e+04     2.038100000000000e+04     2.060000000000000e+04     2.057200000000000e+04     2.060000000000000e+04     2.055400000000000e+04     2.043900000000000e+04     2.074700000000000e+04     2.075600000000000e+04     2.062500000000000e+04     2.062800000000000e+04     2.073400000000000e+04     2.066100000000000e+04     2.072800000000000e+04     2.071900000000000e+04     2.072500000000000e+04     2.080600000000000e+04     2.097400000000000e+04     2.066700000000000e+04     2.046700000000000e+04     2.047900000000000e+04     2.043600000000000e+04     2.064200000000000e+04     2.056400000000000e+04     2.058000000000000e+04     2.070300000000000e+04     2.060300000000000e+04     2.060300000000000e+04     2.071000000000000e+04     2.070700000000000e+04     2.076500000000000e+04     2.059400000000000e+04     2.085200000000000e+04     2.100400000000000e+04     2.090500000000000e+04     2.103700000000000e+04     2.051600000000000e+04     2.087200000000000e+04     2.107900000000000e+04     2.101100000000000e+04     2.088700000000000e+04     2.092700000000000e+04     2.090400000000000e+04     2.118600000000000e+04     2.109900000000000e+04     2.126700000000000e+04     2.128200000000000e+04     2.086500000000000e+04     2.096000000000000e+04     2.091100000000000e+04     2.102000000000000e+04     2.114400000000000e+04     2.125800000000000e+04     2.109500000000000e+04     2.127800000000000e+04     2.123400000000000e+04     2.143100000000000e+04     2.157800000000000e+04
    2.633200000000000e+04     2.651900000000000e+04     2.609900000000000e+04     2.624600000000000e+04     2.642100000000000e+04     2.607500000000000e+04     2.661200000000000e+04     2.666900000000000e+04     2.623600000000000e+04     2.641000000000000e+04     2.661600000000000e+04     2.632800000000000e+04     2.645400000000000e+04     2.642200000000000e+04     2.633000000000000e+04     2.635100000000000e+04     2.637800000000000e+04     2.621800000000000e+04     2.615500000000000e+04     2.640800000000000e+04     2.609300000000000e+04     2.616200000000000e+04     2.649100000000000e+04     2.667000000000000e+04     2.644300000000000e+04     2.607500000000000e+04     2.663300000000000e+04     2.652100000000000e+04     2.659300000000000e+04     2.643100000000000e+04     2.671600000000000e+04     2.636300000000000e+04     2.637100000000000e+04     2.659700000000000e+04     2.636600000000000e+04     2.636700000000000e+04     2.660400000000000e+04     2.667000000000000e+04     2.667700000000000e+04     2.682900000000000e+04     2.674600000000000e+04     2.702800000000000e+04     2.668300000000000e+04     2.671400000000000e+04     2.665400000000000e+04     2.709900000000000e+04     2.660300000000000e+04     2.668300000000000e+04     2.747700000000000e+04     2.686500000000000e+04     2.712900000000000e+04     2.692300000000000e+04     2.721000000000000e+04     2.716700000000000e+04     2.714100000000000e+04     2.733400000000000e+04     2.738800000000000e+04     2.713900000000000e+04     2.717500000000000e+04     2.733900000000000e+04
    3.294100000000000e+04     3.280100000000000e+04     3.246500000000000e+04     3.262900000000000e+04     3.250900000000000e+04     3.303400000000000e+04     3.264500000000000e+04     3.253500000000000e+04     3.277400000000000e+04     3.271900000000000e+04     3.223500000000000e+04     3.285900000000000e+04     3.250200000000000e+04     3.247300000000000e+04     3.255800000000000e+04     3.264300000000000e+04     3.269700000000000e+04     3.261600000000000e+04     3.288400000000000e+04     3.264900000000000e+04     3.241400000000000e+04     3.258600000000000e+04     3.255800000000000e+04     3.284200000000000e+04     3.257300000000000e+04     3.285600000000000e+04     3.288400000000000e+04     3.274400000000000e+04     3.273700000000000e+04     3.277300000000000e+04     3.291500000000000e+04     3.244100000000000e+04     3.279200000000000e+04     3.294200000000000e+04     3.300400000000000e+04     3.324100000000000e+04     3.307200000000000e+04     3.290600000000000e+04     3.307400000000000e+04     3.317300000000000e+04     3.319200000000000e+04     3.301200000000000e+04     3.318000000000000e+04     3.330800000000000e+04     3.304300000000000e+04     3.290100000000000e+04     3.329300000000000e+04     3.333900000000000e+04     3.371100000000000e+04     3.362900000000000e+04     3.334200000000000e+04     3.328800000000000e+04     3.390500000000000e+04     3.349200000000000e+04     3.382200000000000e+04     3.409500000000000e+04     3.394000000000000e+04     3.388300000000000e+04     3.403000000000000e+04     3.449900000000000e+04
