    0.00000    2.00000    4.00000    6.00000    8.00000   10.00000   12.00000   14.00000   16.00000   18.00000   20.00000   22.00000   24.00000   26.00000   28.00000   30.00000   32.00000   34.00000   36.00000   38.00000   40.00000
    0.00000    0.01667    0.03333    0.05000    0.06667    0.08333    0.10000    0.11667    0.13333    0.15000    0.16667    0.18333    0.20000    0.21667    0.23333    0.25000    0.26667    0.28333    0.30000    0.31667    0.33333    0.35000    0.36667    0.38333    0.40000    0.41667    0.43333    0.45000    0.46667    0.48333    0.50000    0.51667    0.53333    0.55000    0.56667    0.58333    0.60000    0.61667    0.63333    0.65000    0.66667    0.68333    0.70000    0.71667    0.73333    0.75000    0.76667    0.78333    0.80000    0.81667    0.83333    0.85000    0.86667    0.88333    0.90000    0.91667    0.93333    0.95000    0.96667    0.98333    1.00000
    7.480000000000000e+02     7.940000000000000e+02     7.540000000000000e+02     8.180000000000000e+02     8.040000000000000e+02     7.540000000000000e+02     7.300000000000000e+02     7.260000000000000e+02     7.020000000000000e+02     8.060000000000000e+02     7.260000000000000e+02     7.220000000000000e+02     7.500000000000000e+02     7.680000000000000e+02     7.460000000000000e+02     7.960000000000000e+02     7.260000000000000e+02     7.560000000000000e+02     7.700000000000000e+02     7.660000000000000e+02     7.960000000000000e+02     7.980000000000000e+02     7.440000000000000e+02     7.900000000000000e+02     7.560000000000000e+02     8.200000000000000e+02     8.160000000000000e+02     8.260000000000000e+02     7.740000000000000e+02     8.360000000000000e+02     7.580000000000000e+02     7.880000000000000e+02     9.020000000000000e+02     8.280000000000000e+02     9.200000000000000e+02     8.240000000000000e+02     8.360000000000000e+02     8.980000000000000e+02     8.720000000000000e+02     8.860000000000000e+02     9.180000000000000e+02     9.520000000000000e+02     9.020000000000000e+02     1.016000000000000e+03     1.040000000000000e+03     9.880000000000000e+02     1.022000000000000e+03     1.072000000000000e+03     9.760000000000000e+02     1.150000000000000e+03     1.114000000000000e+03     1.198000000000000e+03     1.350000000000000e+03     1.410000000000000e+03     1.444000000000000e+03     1.722000000000000e+03     1.874000000000000e+03     2.408000000000000e+03     2.878000000000000e+03     6.004000000000000e+03
    2.672000000000000e+03     2.722000000000000e+03     2.636000000000000e+03     2.690000000000000e+03     2.664000000000000e+03     2.678000000000000e+03     2.660000000000000e+03     2.670000000000000e+03     2.746000000000000e+03     2.702000000000000e+03     2.722000000000000e+03     2.768000000000000e+03     2.818000000000000e+03     2.642000000000000e+03     2.760000000000000e+03     2.746000000000000e+03     2.744000000000000e+03     2.770000000000000e+03     2.656000000000000e+03     2.748000000000000e+03     2.624000000000000e+03     2.722000000000000e+03     2.866000000000000e+03     2.650000000000000e+03     2.688000000000000e+03     2.652000000000000e+03     2.712000000000000e+03     2.678000000000000e+03     2.682000000000000e+03     2.662000000000000e+03     2.742000000000000e+03     2.858000000000000e+03     2.744000000000000e+03     2.720000000000000e+03     2.746000000000000e+03     2.704000000000000e+03     2.704000000000000e+03     2.650000000000000e+03     2.834000000000000e+03     2.782000000000000e+03     2.856000000000000e+03     2.892000000000000e+03     2.674000000000000e+03     2.840000000000000e+03     2.898000000000000e+03     2.910000000000000e+03     2.944000000000000e+03     3.012000000000000e+03     3.054000000000000e+03     2.984000000000000e+03     3.112000000000000e+03     3.076000000000000e+03     3.314000000000000e+03     3.154000000000000e+03     3.528000000000000e+03     3.830000000000000e+03     4.264000000000000e+03     4.886000000000000e+03     6.454000000000000e+03     1.427000000000000e+04
    4.686000000000000e+03     4.698000000000000e+03     4.624000000000000e+03     4.462000000000000e+03     4.558000000000000e+03     4.732000000000000e+03     4.730000000000000e+03     4.682000000000000e+03     4.634000000000000e+03     4.544000000000000e+03     4.608000000000000e+03     4.592000000000000e+03     4.574000000000000e+03     4.770000000000000e+03     4.566000000000000e+03     4.608000000000000e+03     4.538000000000000e+03     4.568000000000000e+03     4.634000000000000e+03     4.486000000000000e+03     4.658000000000000e+03     4.418000000000000e+03     4.712000000000000e+03     4.482000000000000e+03     4.508000000000000e+03     4.484000000000000e+03     4.436000000000000e+03     4.378000000000000e+03     4.510000000000000e+03     4.490000000000000e+03     4.612000000000000e+03     4.394000000000000e+03     4.466000000000000e+03     4.526000000000000e+03     4.522000000000000e+03     4.462000000000000e+03     4.552000000000000e+03     4.636000000000000e+03     4.552000000000000e+03     4.524000000000000e+03     4.478000000000000e+03     4.612000000000000e+03     4.362000000000000e+03     4.402000000000000e+03     4.450000000000000e+03     4.408000000000000e+03     4.662000000000000e+03     4.514000000000000e+03     4.482000000000000e+03     4.656000000000000e+03     4.638000000000000e+03     4.664000000000000e+03     5.010000000000000e+03     4.850000000000000e+03     4.950000000000000e+03     5.220000000000000e+03     5.316000000000000e+03     6.096000000000000e+03     7.510000000000000e+03     1.725200000000000e+04
    6.506000000000000e+03     6.764000000000000e+03     6.792000000000000e+03     6.388000000000000e+03     6.646000000000000e+03     6.360000000000000e+03     6.686000000000000e+03     6.642000000000000e+03     6.544000000000000e+03     6.448000000000000e+03     6.440000000000000e+03     6.518000000000000e+03     6.600000000000000e+03     6.476000000000000e+03     6.562000000000000e+03     6.536000000000000e+03     6.638000000000000e+03     6.460000000000000e+03     6.648000000000000e+03     6.346000000000000e+03     6.218000000000000e+03     6.310000000000000e+03     6.470000000000000e+03     6.364000000000000e+03     6.406000000000000e+03     6.392000000000000e+03     6.320000000000000e+03     6.354000000000000e+03     6.190000000000000e+03     6.428000000000000e+03     6.332000000000000e+03     6.240000000000000e+03     6.152000000000000e+03     6.266000000000000e+03     6.112000000000000e+03     6.092000000000000e+03     6.268000000000000e+03     6.306000000000000e+03     6.144000000000000e+03     6.394000000000000e+03     6.118000000000000e+03     6.104000000000000e+03     6.222000000000000e+03     6.248000000000000e+03     6.134000000000000e+03     6.184000000000000e+03     6.260000000000000e+03     6.116000000000000e+03     5.964000000000000e+03     6.184000000000000e+03     6.036000000000000e+03     6.270000000000000e+03     6.302000000000000e+03     6.252000000000000e+03     6.492000000000000e+03     6.516000000000000e+03     6.600000000000000e+03     6.996000000000000e+03     7.952000000000000e+03     1.663600000000000e+04
    8.820000000000000e+03     8.478000000000000e+03     8.590000000000000e+03     8.680000000000000e+03     8.536000000000000e+03     8.424000000000000e+03     8.534000000000000e+03     8.528000000000000e+03     8.460000000000000e+03     8.590000000000000e+03     8.682000000000000e+03     8.502000000000000e+03     8.474000000000000e+03     8.302000000000000e+03     8.574000000000000e+03     8.390000000000000e+03     8.580000000000000e+03     8.646000000000000e+03     8.576000000000000e+03     8.432000000000000e+03     8.604000000000000e+03     8.634000000000000e+03     8.450000000000000e+03     8.384000000000000e+03     8.344000000000000e+03     8.142000000000000e+03     8.336000000000000e+03     8.416000000000000e+03     8.266000000000000e+03     8.150000000000000e+03     8.260000000000000e+03     8.086000000000000e+03     8.194000000000000e+03     8.096000000000000e+03     8.194000000000000e+03     8.246000000000000e+03     7.964000000000000e+03     8.382000000000000e+03     7.906000000000000e+03     7.940000000000000e+03     7.644000000000000e+03     7.710000000000000e+03     7.954000000000000e+03     7.700000000000000e+03     7.768000000000000e+03     7.590000000000000e+03     7.630000000000000e+03     7.910000000000000e+03     7.922000000000000e+03     7.790000000000000e+03     7.772000000000000e+03     7.654000000000000e+03     7.828000000000000e+03     7.844000000000000e+03     7.784000000000000e+03     8.040000000000000e+03     7.942000000000000e+03     8.214000000000000e+03     8.970000000000000e+03     1.576200000000000e+04
    1.095400000000000e+04     1.090000000000000e+04     1.121400000000000e+04     1.103600000000000e+04     1.096400000000000e+04     1.084600000000000e+04     1.079800000000000e+04     1.092200000000000e+04     1.101000000000000e+04     1.091800000000000e+04     1.075800000000000e+04     1.081600000000000e+04     1.080600000000000e+04     1.068400000000000e+04     1.045600000000000e+04     1.068400000000000e+04     1.070200000000000e+04     1.067000000000000e+04     1.080200000000000e+04     1.053000000000000e+04     1.080600000000000e+04     1.018000000000000e+04     1.064400000000000e+04     1.063400000000000e+04     1.047200000000000e+04     1.062000000000000e+04     1.063400000000000e+04     1.058400000000000e+04     1.057800000000000e+04     1.039400000000000e+04     1.038000000000000e+04     1.024200000000000e+04     1.018400000000000e+04     1.031800000000000e+04     1.030400000000000e+04     1.032800000000000e+04     9.978000000000000e+03     1.015000000000000e+04     9.938000000000000e+03     9.950000000000000e+03     9.940000000000000e+03     9.594000000000000e+03     9.750000000000000e+03     9.778000000000000e+03     9.358000000000000e+03     9.924000000000000e+03     9.664000000000000e+03     9.776000000000000e+03     9.490000000000000e+03     9.606000000000000e+03     9.768000000000000e+03     9.456000000000000e+03     9.636000000000000e+03     9.534000000000000e+03     9.608000000000000e+03     9.748000000000000e+03     9.788000000000000e+03     1.010000000000000e+04     1.070000000000000e+04     1.545400000000000e+04
    1.328400000000000e+04     1.342200000000000e+04     1.333000000000000e+04     1.304200000000000e+04     1.336600000000000e+04     1.358600000000000e+04     1.326400000000000e+04     1.339000000000000e+04     1.315800000000000e+04     1.329200000000000e+04     1.342800000000000e+04     1.317800000000000e+04     1.324800000000000e+04     1.360200000000000e+04     1.304000000000000e+04     1.323400000000000e+04     1.298200000000000e+04     1.312200000000000e+04     1.286400000000000e+04     1.312600000000000e+04     1.304400000000000e+04     1.247400000000000e+04     1.271200000000000e+04     1.317200000000000e+04     1.291400000000000e+04     1.285800000000000e+04     1.252600000000000e+04     1.299800000000000e+04     1.280800000000000e+04     1.271200000000000e+04     1.259800000000000e+04     1.222600000000000e+04     1.233400000000000e+04     1.258800000000000e+04     1.252600000000000e+04     1.209400000000000e+04     1.237000000000000e+04     1.239000000000000e+04     1.220200000000000e+04     1.208000000000000e+04     1.178000000000000e+04     1.215200000000000e+04     1.200400000000000e+04     1.196800000000000e+04     1.175000000000000e+04     1.202200000000000e+04     1.192000000000000e+04     1.166200000000000e+04     1.170600000000000e+04     1.157000000000000e+04     1.154800000000000e+04     1.160800000000000e+04     1.143200000000000e+04     1.171200000000000e+04     1.175200000000000e+04     1.183800000000000e+04     1.152200000000000e+04     1.191600000000000e+04     1.217800000000000e+04     1.582200000000000e+04
    1.576600000000000e+04     1.615800000000000e+04     1.589600000000000e+04     1.561800000000000e+04     1.591000000000000e+04     1.640000000000000e+04     1.632800000000000e+04     1.614200000000000e+04     1.614400000000000e+04     1.629800000000000e+04     1.575400000000000e+04     1.585200000000000e+04     1.573600000000000e+04     1.541600000000000e+04     1.604600000000000e+04     1.602800000000000e+04     1.555400000000000e+04     1.576400000000000e+04     1.527400000000000e+04     1.580200000000000e+04     1.553000000000000e+04     1.553400000000000e+04     1.551400000000000e+04     1.561600000000000e+04     1.549400000000000e+04     1.546800000000000e+04     1.533200000000000e+04     1.516400000000000e+04     1.509600000000000e+04     1.550600000000000e+04     1.482800000000000e+04     1.511400000000000e+04     1.493600000000000e+04     1.484000000000000e+04     1.502600000000000e+04     1.502400000000000e+04     1.479200000000000e+04     1.468800000000000e+04     1.476600000000000e+04     1.465800000000000e+04     1.424400000000000e+04     1.471800000000000e+04     1.453600000000000e+04     1.423600000000000e+04     1.452400000000000e+04     1.413800000000000e+04     1.430200000000000e+04     1.398600000000000e+04     1.408400000000000e+04     1.399200000000000e+04     1.422600000000000e+04     1.408000000000000e+04     1.408600000000000e+04     1.412400000000000e+04     1.417000000000000e+04     1.384200000000000e+04     1.402000000000000e+04     1.391800000000000e+04     1.428800000000000e+04     1.723200000000000e+04
    1.856200000000000e+04     1.885400000000000e+04     1.886200000000000e+04     1.912800000000000e+04     1.884000000000000e+04     1.877200000000000e+04     1.878000000000000e+04     1.904400000000000e+04     1.857200000000000e+04     1.905200000000000e+04     1.897200000000000e+04     1.840000000000000e+04     1.878200000000000e+04     1.847600000000000e+04     1.844200000000000e+04     1.864000000000000e+04     1.866000000000000e+04     1.890000000000000e+04     1.846000000000000e+04     1.865800000000000e+04     1.823200000000000e+04     1.869000000000000e+04     1.847000000000000e+04     1.857600000000000e+04     1.860600000000000e+04     1.804000000000000e+04     1.858800000000000e+04     1.835000000000000e+04     1.802800000000000e+04     1.810600000000000e+04     1.802800000000000e+04     1.792600000000000e+04     1.805400000000000e+04     1.777000000000000e+04     1.773600000000000e+04     1.809800000000000e+04     1.795000000000000e+04     1.738600000000000e+04     1.725600000000000e+04     1.715400000000000e+04     1.781800000000000e+04     1.728600000000000e+04     1.735200000000000e+04     1.725600000000000e+04     1.719600000000000e+04     1.706600000000000e+04     1.704600000000000e+04     1.701200000000000e+04     1.715400000000000e+04     1.689200000000000e+04     1.710800000000000e+04     1.678800000000000e+04     1.655000000000000e+04     1.664400000000000e+04     1.644200000000000e+04     1.671800000000000e+04     1.701600000000000e+04     1.685200000000000e+04     1.679000000000000e+04     1.929600000000000e+04
    2.222000000000000e+04     2.184800000000000e+04     2.216600000000000e+04     2.198600000000000e+04     2.214600000000000e+04     2.215600000000000e+04     2.207600000000000e+04     2.222800000000000e+04     2.214000000000000e+04     2.183800000000000e+04     2.181000000000000e+04     2.204200000000000e+04     2.172600000000000e+04     2.224200000000000e+04     2.205600000000000e+04     2.177600000000000e+04     2.215400000000000e+04     2.193800000000000e+04     2.196000000000000e+04     2.157400000000000e+04     2.183600000000000e+04     2.178800000000000e+04     2.176000000000000e+04     2.188400000000000e+04     2.150800000000000e+04     2.142200000000000e+04     2.090800000000000e+04     2.124600000000000e+04     2.146600000000000e+04     2.134000000000000e+04     2.140000000000000e+04     2.104200000000000e+04     2.137200000000000e+04     2.119800000000000e+04     2.104200000000000e+04     2.053000000000000e+04     2.088800000000000e+04     2.071600000000000e+04     2.048000000000000e+04     2.106800000000000e+04     2.076800000000000e+04     2.061600000000000e+04     2.050800000000000e+04     2.003200000000000e+04     2.021000000000000e+04     2.011400000000000e+04     2.055000000000000e+04     2.020200000000000e+04     2.026000000000000e+04     2.016000000000000e+04     2.042400000000000e+04     2.010000000000000e+04     1.985000000000000e+04     2.002200000000000e+04     1.987400000000000e+04     1.988600000000000e+04     1.968600000000000e+04     1.998400000000000e+04     2.003200000000000e+04     2.191400000000000e+04
