    0.00000    1.00000    2.00000    3.00000    4.00000    5.00000    6.00000    7.00000    8.00000    9.00000   10.00000   11.00000   12.00000   13.00000   14.00000   15.00000   16.00000   17.00000   18.00000   19.00000   20.00000
  -20.00000  -19.00000  -18.00000  -17.00000  -16.00000  -15.00000  -14.00000  -13.00000  -12.00000  -11.00000  -10.00000   -9.00000   -8.00000   -7.00000   -6.00000   -5.00000   -4.00000   -3.00000   -2.00000   -1.00000    0.00000    1.00000    2.00000    3.00000    4.00000    5.00000    6.00000    7.00000    8.00000    9.00000   10.00000   11.00000   12.00000   13.00000   14.00000   15.00000   16.00000   17.00000   18.00000   19.00000   20.00000
    1.502000000000000e+03     1.420000000000000e+03     1.412000000000000e+03     1.527000000000000e+03     1.493000000000000e+03     1.455000000000000e+03     1.510000000000000e+03     1.520000000000000e+03     1.534000000000000e+03     1.363000000000000e+03     1.492000000000000e+03     1.472000000000000e+03     1.486000000000000e+03     1.543000000000000e+03     1.500000000000000e+03     1.511000000000000e+03     1.481000000000000e+03     1.470000000000000e+03     1.537000000000000e+03     1.591000000000000e+03     1.607000000000000e+03     1.537000000000000e+03     1.470000000000000e+03     1.481000000000000e+03     1.511000000000000e+03     1.500000000000000e+03     1.543000000000000e+03     1.486000000000000e+03     1.472000000000000e+03     1.492000000000000e+03     1.363000000000000e+03     1.534000000000000e+03     1.520000000000000e+03     1.510000000000000e+03     1.455000000000000e+03     1.493000000000000e+03     1.527000000000000e+03     1.412000000000000e+03     1.420000000000000e+03     1.502000000000000e+03
    4.385000000000000e+03     4.394000000000000e+03     4.431000000000000e+03     4.317000000000000e+03     4.449000000000000e+03     4.295000000000000e+03     4.293000000000000e+03     4.371000000000000e+03     4.318000000000000e+03     4.421000000000000e+03     4.399000000000000e+03     4.507000000000000e+03     4.424000000000000e+03     4.390000000000000e+03     4.317000000000000e+03     4.384000000000000e+03     4.455000000000000e+03     4.550000000000000e+03     4.434000000000000e+03     4.189000000000000e+03     4.193000000000000e+03     4.434000000000000e+03     4.550000000000000e+03     4.455000000000000e+03     4.384000000000000e+03     4.317000000000000e+03     4.390000000000000e+03     4.424000000000000e+03     4.507000000000000e+03     4.399000000000000e+03     4.421000000000000e+03     4.318000000000000e+03     4.371000000000000e+03     4.293000000000000e+03     4.295000000000000e+03     4.449000000000000e+03     4.317000000000000e+03     4.431000000000000e+03     4.394000000000000e+03     4.385000000000000e+03
    7.317000000000000e+03     7.163000000000000e+03     7.080000000000000e+03     7.277000000000000e+03     7.223000000000000e+03     7.266000000000000e+03     7.318000000000000e+03     7.243000000000000e+03     7.264000000000000e+03     7.293000000000000e+03     7.274000000000000e+03     7.303000000000000e+03     7.340000000000000e+03     7.319000000000000e+03     7.386000000000000e+03     7.346000000000000e+03     7.343000000000000e+03     7.225000000000000e+03     7.321000000000000e+03     7.173000000000000e+03     7.177000000000000e+03     7.321000000000000e+03     7.225000000000000e+03     7.343000000000000e+03     7.346000000000000e+03     7.386000000000000e+03     7.319000000000000e+03     7.340000000000000e+03     7.303000000000000e+03     7.274000000000000e+03     7.293000000000000e+03     7.264000000000000e+03     7.243000000000000e+03     7.318000000000000e+03     7.266000000000000e+03     7.223000000000000e+03     7.277000000000000e+03     7.080000000000000e+03     7.163000000000000e+03     7.317000000000000e+03
    1.006900000000000e+04     9.987000000000000e+03     9.993000000000000e+03     1.014600000000000e+04     1.008400000000000e+04     1.001400000000000e+04     1.003800000000000e+04     1.023900000000000e+04     1.009500000000000e+04     1.020400000000000e+04     1.008300000000000e+04     1.010500000000000e+04     1.015400000000000e+04     9.967000000000000e+03     9.922000000000000e+03     1.014100000000000e+04     1.011800000000000e+04     1.009000000000000e+04     1.018400000000000e+04     1.019800000000000e+04     1.020600000000000e+04     1.018400000000000e+04     1.009000000000000e+04     1.011800000000000e+04     1.014100000000000e+04     9.922000000000000e+03     9.967000000000000e+03     1.015400000000000e+04     1.010500000000000e+04     1.008300000000000e+04     1.020400000000000e+04     1.009500000000000e+04     1.023900000000000e+04     1.003800000000000e+04     1.001400000000000e+04     1.008400000000000e+04     1.014600000000000e+04     9.993000000000000e+03     9.987000000000000e+03     1.006900000000000e+04
    1.312800000000000e+04     1.288000000000000e+04     1.295600000000000e+04     1.292800000000000e+04     1.312200000000000e+04     1.295900000000000e+04     1.282400000000000e+04     1.304100000000000e+04     1.290600000000000e+04     1.282500000000000e+04     1.291700000000000e+04     1.306600000000000e+04     1.302400000000000e+04     1.299300000000000e+04     1.295700000000000e+04     1.314000000000000e+04     1.296600000000000e+04     1.286900000000000e+04     1.295400000000000e+04     1.298500000000000e+04     1.298700000000000e+04     1.295400000000000e+04     1.286900000000000e+04     1.296600000000000e+04     1.314000000000000e+04     1.295700000000000e+04     1.299300000000000e+04     1.302400000000000e+04     1.306600000000000e+04     1.291700000000000e+04     1.282500000000000e+04     1.290600000000000e+04     1.304100000000000e+04     1.282400000000000e+04     1.295900000000000e+04     1.312200000000000e+04     1.292800000000000e+04     1.295600000000000e+04     1.288000000000000e+04     1.312800000000000e+04
    1.582500000000000e+04     1.554800000000000e+04     1.575100000000000e+04     1.578100000000000e+04     1.572200000000000e+04     1.569100000000000e+04     1.576000000000000e+04     1.578000000000000e+04     1.581200000000000e+04     1.566700000000000e+04     1.586300000000000e+04     1.585800000000000e+04     1.570500000000000e+04     1.563900000000000e+04     1.590600000000000e+04     1.595500000000000e+04     1.594200000000000e+04     1.597400000000000e+04     1.571800000000000e+04     1.590900000000000e+04     1.591300000000000e+04     1.571800000000000e+04     1.597400000000000e+04     1.594200000000000e+04     1.595500000000000e+04     1.590600000000000e+04     1.563900000000000e+04     1.570500000000000e+04     1.585800000000000e+04     1.586300000000000e+04     1.566700000000000e+04     1.581200000000000e+04     1.578000000000000e+04     1.576000000000000e+04     1.569100000000000e+04     1.572200000000000e+04     1.578100000000000e+04     1.575100000000000e+04     1.554800000000000e+04     1.582500000000000e+04
    1.857400000000000e+04     1.841500000000000e+04     1.838900000000000e+04     1.842500000000000e+04     1.837400000000000e+04     1.854700000000000e+04     1.832100000000000e+04     1.871100000000000e+04     1.833900000000000e+04     1.865600000000000e+04     1.844100000000000e+04     1.861900000000000e+04     1.855800000000000e+04     1.858700000000000e+04     1.868200000000000e+04     1.843200000000000e+04     1.866300000000000e+04     1.850400000000000e+04     1.880400000000000e+04     1.872800000000000e+04     1.873600000000000e+04     1.880400000000000e+04     1.850400000000000e+04     1.866300000000000e+04     1.843200000000000e+04     1.868200000000000e+04     1.858700000000000e+04     1.855800000000000e+04     1.861900000000000e+04     1.844100000000000e+04     1.865600000000000e+04     1.833900000000000e+04     1.871100000000000e+04     1.832100000000000e+04     1.854700000000000e+04     1.837400000000000e+04     1.842500000000000e+04     1.838900000000000e+04     1.841500000000000e+04     1.857400000000000e+04
    2.111100000000000e+04     2.120200000000000e+04     2.128700000000000e+04     2.110300000000000e+04     2.115100000000000e+04     2.139200000000000e+04     2.141800000000000e+04     2.126400000000000e+04     2.131300000000000e+04     2.123700000000000e+04     2.100100000000000e+04     2.111000000000000e+04     2.141900000000000e+04     2.137900000000000e+04     2.127600000000000e+04     2.127000000000000e+04     2.132700000000000e+04     2.114700000000000e+04     2.117700000000000e+04     2.142400000000000e+04     2.143200000000000e+04     2.117700000000000e+04     2.114700000000000e+04     2.132700000000000e+04     2.127000000000000e+04     2.127600000000000e+04     2.137900000000000e+04     2.141900000000000e+04     2.111000000000000e+04     2.100100000000000e+04     2.123700000000000e+04     2.131300000000000e+04     2.126400000000000e+04     2.141800000000000e+04     2.139200000000000e+04     2.115100000000000e+04     2.110300000000000e+04     2.128700000000000e+04     2.120200000000000e+04     2.111100000000000e+04
    2.377900000000000e+04     2.375200000000000e+04     2.366000000000000e+04     2.401100000000000e+04     2.386500000000000e+04     2.419200000000000e+04     2.404900000000000e+04     2.397700000000000e+04     2.403900000000000e+04     2.396000000000000e+04     2.405000000000000e+04     2.390000000000000e+04     2.407500000000000e+04     2.400200000000000e+04     2.430300000000000e+04     2.428700000000000e+04     2.407900000000000e+04     2.445700000000000e+04     2.452800000000000e+04     2.426600000000000e+04     2.427000000000000e+04     2.452800000000000e+04     2.445700000000000e+04     2.407900000000000e+04     2.428700000000000e+04     2.430300000000000e+04     2.400200000000000e+04     2.407500000000000e+04     2.390000000000000e+04     2.405000000000000e+04     2.396000000000000e+04     2.403900000000000e+04     2.397700000000000e+04     2.404900000000000e+04     2.419200000000000e+04     2.386500000000000e+04     2.401100000000000e+04     2.366000000000000e+04     2.375200000000000e+04     2.377900000000000e+04
    2.687200000000000e+04     2.680700000000000e+04     2.652800000000000e+04     2.696500000000000e+04     2.669000000000000e+04     2.670400000000000e+04     2.673200000000000e+04     2.678900000000000e+04     2.652900000000000e+04     2.700200000000000e+04     2.685300000000000e+04     2.690100000000000e+04     2.690700000000000e+04     2.703700000000000e+04     2.668700000000000e+04     2.687900000000000e+04     2.700300000000000e+04     2.719100000000000e+04     2.669800000000000e+04     2.712300000000000e+04     2.712500000000000e+04     2.669800000000000e+04     2.719100000000000e+04     2.700300000000000e+04     2.687900000000000e+04     2.668700000000000e+04     2.703700000000000e+04     2.690700000000000e+04     2.690100000000000e+04     2.685300000000000e+04     2.700200000000000e+04     2.652900000000000e+04     2.678900000000000e+04     2.673200000000000e+04     2.670400000000000e+04     2.669000000000000e+04     2.696500000000000e+04     2.652800000000000e+04     2.680700000000000e+04     2.687200000000000e+04
