    0.00000    1.00000    2.00000    3.00000    4.00000    5.00000    6.00000    7.00000    8.00000    9.00000   10.00000   11.00000   12.00000   13.00000   14.00000   15.00000   16.00000   17.00000   18.00000   19.00000   20.00000
  -20.00000  -19.00000  -18.00000  -17.00000  -16.00000  -15.00000  -14.00000  -13.00000  -12.00000  -11.00000  -10.00000   -9.00000   -8.00000   -7.00000   -6.00000   -5.00000   -4.00000   -3.00000   -2.00000   -1.00000    0.00000    1.00000    2.00000    3.00000    4.00000    5.00000    6.00000    7.00000    8.00000    9.00000   10.00000   11.00000   12.00000   13.00000   14.00000   15.00000   16.00000   17.00000   18.00000   19.00000   20.00000
    7.870000000000000e+02     7.150000000000000e+02     7.210000000000000e+02     7.560000000000000e+02     7.600000000000000e+02     7.450000000000000e+02     7.530000000000000e+02     7.480000000000000e+02     7.560000000000000e+02     7.830000000000000e+02     7.140000000000000e+02     7.760000000000000e+02     8.070000000000000e+02     7.370000000000000e+02     7.910000000000000e+02     7.300000000000000e+02     7.400000000000000e+02     7.480000000000000e+02     7.500000000000000e+02     7.760000000000000e+02     8.730000000000000e+02     7.350000000000000e+02     7.590000000000000e+02     7.730000000000000e+02     6.800000000000000e+02     7.530000000000000e+02     7.710000000000000e+02     7.300000000000000e+02     7.680000000000000e+02     7.500000000000000e+02     7.740000000000000e+02     7.350000000000000e+02     7.560000000000000e+02     7.340000000000000e+02     7.810000000000000e+02     8.020000000000000e+02     8.090000000000000e+02     7.240000000000000e+02     7.560000000000000e+02     7.860000000000000e+02
    2.147000000000000e+03     2.152000000000000e+03     2.221000000000000e+03     2.170000000000000e+03     2.256000000000000e+03     2.193000000000000e+03     2.184000000000000e+03     2.226000000000000e+03     2.239000000000000e+03     2.260000000000000e+03     2.200000000000000e+03     2.220000000000000e+03     2.176000000000000e+03     2.163000000000000e+03     2.236000000000000e+03     2.242000000000000e+03     2.154000000000000e+03     2.181000000000000e+03     2.188000000000000e+03     2.247000000000000e+03     2.166000000000000e+03     2.285000000000000e+03     2.218000000000000e+03     2.202000000000000e+03     2.327000000000000e+03     2.292000000000000e+03     2.175000000000000e+03     2.193000000000000e+03     2.094000000000000e+03     2.236000000000000e+03     2.208000000000000e+03     2.172000000000000e+03     2.259000000000000e+03     2.265000000000000e+03     2.234000000000000e+03     2.176000000000000e+03     2.266000000000000e+03     2.213000000000000e+03     2.215000000000000e+03     2.188000000000000e+03
    3.658000000000000e+03     3.545000000000000e+03     3.616000000000000e+03     3.566000000000000e+03     3.698000000000000e+03     3.711000000000000e+03     3.632000000000000e+03     3.653000000000000e+03     3.572000000000000e+03     3.595000000000000e+03     3.625000000000000e+03     3.558000000000000e+03     3.560000000000000e+03     3.615000000000000e+03     3.634000000000000e+03     3.718000000000000e+03     3.690000000000000e+03     3.673000000000000e+03     3.730000000000000e+03     3.723000000000000e+03     3.617000000000000e+03     3.635000000000000e+03     3.676000000000000e+03     3.609000000000000e+03     3.755000000000000e+03     3.723000000000000e+03     3.696000000000000e+03     3.564000000000000e+03     3.609000000000000e+03     3.737000000000000e+03     3.597000000000000e+03     3.643000000000000e+03     3.674000000000000e+03     3.663000000000000e+03     3.680000000000000e+03     3.541000000000000e+03     3.739000000000000e+03     3.611000000000000e+03     3.644000000000000e+03     3.645000000000000e+03
    4.985000000000000e+03     5.005000000000000e+03     4.938000000000000e+03     5.073000000000000e+03     5.051000000000000e+03     5.051000000000000e+03     5.023000000000000e+03     5.020000000000000e+03     5.137000000000000e+03     5.025000000000000e+03     5.104000000000000e+03     5.057000000000000e+03     4.995000000000000e+03     5.081000000000000e+03     5.011000000000000e+03     5.125000000000000e+03     5.098000000000000e+03     5.145000000000000e+03     5.153000000000000e+03     5.011000000000000e+03     5.166000000000000e+03     5.149000000000000e+03     5.143000000000000e+03     5.097000000000000e+03     5.020000000000000e+03     5.148000000000000e+03     5.024000000000000e+03     4.977000000000000e+03     5.117000000000000e+03     5.061000000000000e+03     5.018000000000000e+03     4.982000000000000e+03     5.009000000000000e+03     5.112000000000000e+03     5.153000000000000e+03     5.047000000000000e+03     5.055000000000000e+03     5.053000000000000e+03     5.130000000000000e+03     5.023000000000000e+03
    6.398000000000000e+03     6.503000000000000e+03     6.420000000000000e+03     6.469000000000000e+03     6.565000000000000e+03     6.476000000000000e+03     6.470000000000000e+03     6.435000000000000e+03     6.521000000000000e+03     6.401000000000000e+03     6.447000000000000e+03     6.401000000000000e+03     6.367000000000000e+03     6.395000000000000e+03     6.538000000000000e+03     6.430000000000000e+03     6.509000000000000e+03     6.663000000000000e+03     6.445000000000000e+03     6.533000000000000e+03     6.425000000000000e+03     6.454000000000000e+03     6.402000000000000e+03     6.473000000000000e+03     6.585000000000000e+03     6.491000000000000e+03     6.456000000000000e+03     6.438000000000000e+03     6.388000000000000e+03     6.515000000000000e+03     6.393000000000000e+03     6.526000000000000e+03     6.629000000000000e+03     6.589000000000000e+03     6.416000000000000e+03     6.538000000000000e+03     6.525000000000000e+03     6.519000000000000e+03     6.579000000000000e+03     6.471000000000000e+03
    7.931000000000000e+03     7.952000000000000e+03     7.962000000000000e+03     7.831000000000000e+03     7.897000000000000e+03     7.975000000000000e+03     7.989000000000000e+03     8.062000000000000e+03     7.846000000000000e+03     7.844000000000000e+03     7.912000000000000e+03     7.821000000000000e+03     7.991000000000000e+03     7.901000000000000e+03     8.026000000000000e+03     7.859000000000000e+03     8.116000000000000e+03     8.074000000000000e+03     8.058000000000000e+03     7.998000000000000e+03     8.110000000000000e+03     8.029000000000000e+03     7.966000000000000e+03     7.844000000000000e+03     7.876000000000000e+03     7.945000000000000e+03     7.974000000000000e+03     7.884000000000000e+03     7.845000000000000e+03     7.998000000000000e+03     7.852000000000000e+03     8.015000000000000e+03     7.960000000000000e+03     7.706000000000000e+03     8.039000000000000e+03     7.863000000000000e+03     7.887000000000000e+03     7.791000000000000e+03     7.779000000000000e+03     7.843000000000000e+03
    9.406000000000000e+03     9.271000000000000e+03     9.364000000000000e+03     9.184000000000000e+03     9.091000000000000e+03     9.212000000000000e+03     9.265000000000000e+03     9.373000000000000e+03     9.238000000000000e+03     9.344000000000000e+03     9.268000000000000e+03     9.473000000000000e+03     9.234000000000000e+03     9.230000000000000e+03     9.312000000000000e+03     9.300000000000000e+03     9.299000000000000e+03     9.354000000000000e+03     9.461000000000000e+03     9.317000000000000e+03     9.574000000000000e+03     9.431000000000000e+03     9.209000000000000e+03     9.321000000000000e+03     9.347000000000000e+03     9.299000000000000e+03     9.383000000000000e+03     9.361000000000000e+03     9.206000000000000e+03     9.352000000000000e+03     9.194000000000000e+03     9.267000000000000e+03     9.230000000000000e+03     9.354000000000000e+03     9.227000000000000e+03     9.241000000000000e+03     9.350000000000000e+03     9.357000000000000e+03     9.336000000000000e+03     9.225000000000000e+03
    1.082900000000000e+04     1.065800000000000e+04     1.079100000000000e+04     1.049800000000000e+04     1.069700000000000e+04     1.068900000000000e+04     1.075600000000000e+04     1.053900000000000e+04     1.073500000000000e+04     1.074500000000000e+04     1.071500000000000e+04     1.050300000000000e+04     1.067500000000000e+04     1.073300000000000e+04     1.068700000000000e+04     1.079600000000000e+04     1.066400000000000e+04     1.073700000000000e+04     1.049300000000000e+04     1.079100000000000e+04     1.086300000000000e+04     1.077200000000000e+04     1.080900000000000e+04     1.086200000000000e+04     1.067000000000000e+04     1.088400000000000e+04     1.063000000000000e+04     1.051000000000000e+04     1.050300000000000e+04     1.045500000000000e+04     1.063600000000000e+04     1.093200000000000e+04     1.068200000000000e+04     1.082700000000000e+04     1.065900000000000e+04     1.069200000000000e+04     1.066700000000000e+04     1.081000000000000e+04     1.066100000000000e+04     1.095300000000000e+04
    1.210800000000000e+04     1.205800000000000e+04     1.209800000000000e+04     1.215500000000000e+04     1.201500000000000e+04     1.191900000000000e+04     1.206800000000000e+04     1.218700000000000e+04     1.212400000000000e+04     1.208100000000000e+04     1.209800000000000e+04     1.229500000000000e+04     1.224800000000000e+04     1.208400000000000e+04     1.219800000000000e+04     1.210600000000000e+04     1.214500000000000e+04     1.223900000000000e+04     1.219100000000000e+04     1.222600000000000e+04     1.224600000000000e+04     1.197400000000000e+04     1.213600000000000e+04     1.210700000000000e+04     1.210900000000000e+04     1.215200000000000e+04     1.216700000000000e+04     1.224200000000000e+04     1.207600000000000e+04     1.210800000000000e+04     1.217900000000000e+04     1.207100000000000e+04     1.231600000000000e+04     1.228500000000000e+04     1.210300000000000e+04     1.225300000000000e+04     1.205200000000000e+04     1.211200000000000e+04     1.199300000000000e+04     1.209400000000000e+04
    1.338000000000000e+04     1.335200000000000e+04     1.326000000000000e+04     1.352200000000000e+04     1.333600000000000e+04     1.346900000000000e+04     1.331500000000000e+04     1.352600000000000e+04     1.342500000000000e+04     1.345900000000000e+04     1.348000000000000e+04     1.341400000000000e+04     1.372700000000000e+04     1.343100000000000e+04     1.336400000000000e+04     1.345600000000000e+04     1.352200000000000e+04     1.339400000000000e+04     1.358200000000000e+04     1.337500000000000e+04     1.354400000000000e+04     1.337100000000000e+04     1.369000000000000e+04     1.339900000000000e+04     1.349300000000000e+04     1.356900000000000e+04     1.354400000000000e+04     1.344500000000000e+04     1.336600000000000e+04     1.347900000000000e+04     1.331000000000000e+04     1.349000000000000e+04     1.332800000000000e+04     1.359000000000000e+04     1.346000000000000e+04     1.334800000000000e+04     1.343900000000000e+04     1.354400000000000e+04     1.349200000000000e+04     1.365800000000000e+04
