    0.00000    1.00000    2.00000    3.00000    4.00000    5.00000    6.00000    7.00000    8.00000    9.00000   10.00000   11.00000   12.00000   13.00000   14.00000   15.00000   16.00000   17.00000   18.00000   19.00000   20.00000
  -20.00000  -19.00000  -18.00000  -17.00000  -16.00000  -15.00000  -14.00000  -13.00000  -12.00000  -11.00000  -10.00000   -9.00000   -8.00000   -7.00000   -6.00000   -5.00000   -4.00000   -3.00000   -2.00000   -1.00000    0.00000    1.00000    2.00000    3.00000    4.00000    5.00000    6.00000    7.00000    8.00000    9.00000   10.00000   11.00000   12.00000   13.00000   14.00000   15.00000   16.00000   17.00000   18.00000   19.00000   20.00000
    8.233000000000000e+03     8.430000000000000e+03     8.515000000000000e+03     8.882000000000000e+03     9.026000000000000e+03     9.130000000000000e+03     9.467000000000000e+03     9.597000000000000e+03     9.958000000000000e+03     1.045700000000000e+04     1.072500000000000e+04     1.112800000000000e+04     1.164900000000000e+04     1.211500000000000e+04     1.294400000000000e+04     1.361200000000000e+04     1.401000000000000e+04     1.417400000000000e+04     1.476100000000000e+04     1.504600000000000e+04     1.504600000000000e+04     1.476100000000000e+04     1.417400000000000e+04     1.401000000000000e+04     1.361200000000000e+04     1.294400000000000e+04     1.211500000000000e+04     1.164900000000000e+04     1.112800000000000e+04     1.072500000000000e+04     1.045700000000000e+04     9.958000000000000e+03     9.597000000000000e+03     9.467000000000000e+03     9.130000000000000e+03     9.026000000000000e+03     8.882000000000000e+03     8.515000000000000e+03     8.430000000000000e+03     8.233000000000000e+03
    9.066000000000000e+03     9.084000000000000e+03     9.315000000000000e+03     9.508000000000000e+03     9.766000000000000e+03     9.907000000000000e+03     1.009700000000000e+04     1.034100000000000e+04     1.071600000000000e+04     1.097300000000000e+04     1.146000000000000e+04     1.188000000000000e+04     1.226500000000000e+04     1.320300000000000e+04     1.344600000000000e+04     1.384500000000000e+04     1.446300000000000e+04     1.461300000000000e+04     1.501900000000000e+04     1.536500000000000e+04     1.536500000000000e+04     1.501900000000000e+04     1.461300000000000e+04     1.446300000000000e+04     1.384500000000000e+04     1.344600000000000e+04     1.320300000000000e+04     1.226500000000000e+04     1.188000000000000e+04     1.146000000000000e+04     1.097300000000000e+04     1.071600000000000e+04     1.034100000000000e+04     1.009700000000000e+04     9.907000000000000e+03     9.766000000000000e+03     9.508000000000000e+03     9.315000000000000e+03     9.084000000000000e+03     9.066000000000000e+03
    9.738000000000000e+03     9.919000000000000e+03     1.005100000000000e+04     1.027600000000000e+04     1.047100000000000e+04     1.063800000000000e+04     1.087800000000000e+04     1.129800000000000e+04     1.152000000000000e+04     1.166100000000000e+04     1.223300000000000e+04     1.257600000000000e+04     1.290100000000000e+04     1.344600000000000e+04     1.413600000000000e+04     1.415500000000000e+04     1.470400000000000e+04     1.529300000000000e+04     1.525500000000000e+04     1.536000000000000e+04     1.536000000000000e+04     1.525500000000000e+04     1.529300000000000e+04     1.470400000000000e+04     1.415500000000000e+04     1.413600000000000e+04     1.344600000000000e+04     1.290100000000000e+04     1.257600000000000e+04     1.223300000000000e+04     1.166100000000000e+04     1.152000000000000e+04     1.129800000000000e+04     1.087800000000000e+04     1.063800000000000e+04     1.047100000000000e+04     1.027600000000000e+04     1.005100000000000e+04     9.919000000000000e+03     9.738000000000000e+03
    1.033900000000000e+04     1.067100000000000e+04     1.071100000000000e+04     1.105400000000000e+04     1.118600000000000e+04     1.109300000000000e+04     1.150300000000000e+04     1.206300000000000e+04     1.196800000000000e+04     1.247300000000000e+04     1.307500000000000e+04     1.341800000000000e+04     1.348200000000000e+04     1.406400000000000e+04     1.429400000000000e+04     1.488300000000000e+04     1.532000000000000e+04     1.558100000000000e+04     1.591100000000000e+04     1.570200000000000e+04     1.570200000000000e+04     1.591100000000000e+04     1.558100000000000e+04     1.532000000000000e+04     1.488300000000000e+04     1.429400000000000e+04     1.406400000000000e+04     1.348200000000000e+04     1.341800000000000e+04     1.307500000000000e+04     1.247300000000000e+04     1.196800000000000e+04     1.206300000000000e+04     1.150300000000000e+04     1.109300000000000e+04     1.118600000000000e+04     1.105400000000000e+04     1.071100000000000e+04     1.067100000000000e+04     1.033900000000000e+04
    1.115900000000000e+04     1.134600000000000e+04     1.164900000000000e+04     1.176700000000000e+04     1.164500000000000e+04     1.213900000000000e+04     1.233600000000000e+04     1.266500000000000e+04     1.280500000000000e+04     1.321500000000000e+04     1.353900000000000e+04     1.384500000000000e+04     1.408600000000000e+04     1.484600000000000e+04     1.497400000000000e+04     1.518500000000000e+04     1.529200000000000e+04     1.589500000000000e+04     1.621400000000000e+04     1.587900000000000e+04     1.587900000000000e+04     1.621400000000000e+04     1.589500000000000e+04     1.529200000000000e+04     1.518500000000000e+04     1.497400000000000e+04     1.484600000000000e+04     1.408600000000000e+04     1.384500000000000e+04     1.353900000000000e+04     1.321500000000000e+04     1.280500000000000e+04     1.266500000000000e+04     1.233600000000000e+04     1.213900000000000e+04     1.164500000000000e+04     1.176700000000000e+04     1.164900000000000e+04     1.134600000000000e+04     1.115900000000000e+04
    1.202500000000000e+04     1.205400000000000e+04     1.202700000000000e+04     1.247200000000000e+04     1.267400000000000e+04     1.265100000000000e+04     1.300200000000000e+04     1.336000000000000e+04     1.334500000000000e+04     1.404900000000000e+04     1.423700000000000e+04     1.433400000000000e+04     1.499500000000000e+04     1.514400000000000e+04     1.532000000000000e+04     1.577600000000000e+04     1.596000000000000e+04     1.628300000000000e+04     1.662000000000000e+04     1.625200000000000e+04     1.625200000000000e+04     1.662000000000000e+04     1.628300000000000e+04     1.596000000000000e+04     1.577600000000000e+04     1.532000000000000e+04     1.514400000000000e+04     1.499500000000000e+04     1.433400000000000e+04     1.423700000000000e+04     1.404900000000000e+04     1.334500000000000e+04     1.336000000000000e+04     1.300200000000000e+04     1.265100000000000e+04     1.267400000000000e+04     1.247200000000000e+04     1.202700000000000e+04     1.205400000000000e+04     1.202500000000000e+04
    1.273700000000000e+04     1.283900000000000e+04     1.283500000000000e+04     1.309200000000000e+04     1.307200000000000e+04     1.351400000000000e+04     1.389300000000000e+04     1.417900000000000e+04     1.413800000000000e+04     1.444200000000000e+04     1.494100000000000e+04     1.483900000000000e+04     1.536700000000000e+04     1.575100000000000e+04     1.594500000000000e+04     1.614300000000000e+04     1.611500000000000e+04     1.650500000000000e+04     1.654900000000000e+04     1.659200000000000e+04     1.659200000000000e+04     1.654900000000000e+04     1.650500000000000e+04     1.611500000000000e+04     1.614300000000000e+04     1.594500000000000e+04     1.575100000000000e+04     1.536700000000000e+04     1.483900000000000e+04     1.494100000000000e+04     1.444200000000000e+04     1.413800000000000e+04     1.417900000000000e+04     1.389300000000000e+04     1.351400000000000e+04     1.307200000000000e+04     1.309200000000000e+04     1.283500000000000e+04     1.283900000000000e+04     1.273700000000000e+04
    1.321000000000000e+04     1.327100000000000e+04     1.347000000000000e+04     1.388300000000000e+04     1.388600000000000e+04     1.427400000000000e+04     1.429300000000000e+04     1.449700000000000e+04     1.459400000000000e+04     1.507300000000000e+04     1.551000000000000e+04     1.550400000000000e+04     1.593100000000000e+04     1.610900000000000e+04     1.658300000000000e+04     1.654800000000000e+04     1.668900000000000e+04     1.704300000000000e+04     1.715300000000000e+04     1.698900000000000e+04     1.698900000000000e+04     1.715300000000000e+04     1.704300000000000e+04     1.668900000000000e+04     1.654800000000000e+04     1.658300000000000e+04     1.610900000000000e+04     1.593100000000000e+04     1.550400000000000e+04     1.551000000000000e+04     1.507300000000000e+04     1.459400000000000e+04     1.449700000000000e+04     1.429300000000000e+04     1.427400000000000e+04     1.388600000000000e+04     1.388300000000000e+04     1.347000000000000e+04     1.327100000000000e+04     1.321000000000000e+04
    1.407900000000000e+04     1.421900000000000e+04     1.417200000000000e+04     1.456700000000000e+04     1.457900000000000e+04     1.493600000000000e+04     1.509800000000000e+04     1.521700000000000e+04     1.535400000000000e+04     1.546400000000000e+04     1.572000000000000e+04     1.604800000000000e+04     1.651000000000000e+04     1.673900000000000e+04     1.704200000000000e+04     1.725300000000000e+04     1.721100000000000e+04     1.745500000000000e+04     1.755300000000000e+04     1.753800000000000e+04     1.753800000000000e+04     1.755300000000000e+04     1.745500000000000e+04     1.721100000000000e+04     1.725300000000000e+04     1.704200000000000e+04     1.673900000000000e+04     1.651000000000000e+04     1.604800000000000e+04     1.572000000000000e+04     1.546400000000000e+04     1.535400000000000e+04     1.521700000000000e+04     1.509800000000000e+04     1.493600000000000e+04     1.457900000000000e+04     1.456700000000000e+04     1.417200000000000e+04     1.421900000000000e+04     1.407900000000000e+04
    1.470500000000000e+04     1.471600000000000e+04     1.486700000000000e+04     1.520300000000000e+04     1.528800000000000e+04     1.527800000000000e+04     1.565800000000000e+04     1.584600000000000e+04     1.583100000000000e+04     1.626900000000000e+04     1.645000000000000e+04     1.671600000000000e+04     1.692500000000000e+04     1.736800000000000e+04     1.757800000000000e+04     1.754800000000000e+04     1.761500000000000e+04     1.783700000000000e+04     1.784400000000000e+04     1.783700000000000e+04     1.783700000000000e+04     1.784400000000000e+04     1.783700000000000e+04     1.761500000000000e+04     1.754800000000000e+04     1.757800000000000e+04     1.736800000000000e+04     1.692500000000000e+04     1.671600000000000e+04     1.645000000000000e+04     1.626900000000000e+04     1.583100000000000e+04     1.584600000000000e+04     1.565800000000000e+04     1.527800000000000e+04     1.528800000000000e+04     1.520300000000000e+04     1.486700000000000e+04     1.471600000000000e+04     1.470500000000000e+04
